accession,ref_f_unweighted,ref_f_weighted,n_matches
ERR2808668,0.586998020360864,0.6235956614607895,16943
ERR2815297,0.17309417040357122,0.7326170687208595,190
ERR2815298,0.18600368324125105,0.7551099112996529,197
ERR2815299,0.1626754748141882,0.7871362940275651,192
ERR2815300,0.17777777777777284,0.8750453391367429,180
ERR2815304,0.17901748542880064,0.9410202117420596,212
ERR2815307,0.17840616966580294,0.6372795969773299,337
ERR2815309,0.1832386363636181,0.23142570281124497,253
ERR2815310,0.19686162624821643,0.4860633829705995,399
ERR2815328,0.19944979367261195,0.24070204763894693,280
ERR2815329,0.17616580310880597,0.4726273915514302,331
ERR2815336,0.20888355342136317,0.7542242703533026,169
ERR2815339,0.18181818181816667,0.7479928100659077,169
ERR2815340,0.20285499624340575,0.736721929911645,263
ERR2815342,0.23733719247466528,0.3830275229357798,162
ERR2815344,0.17754010695186512,0.7980985739304478,162
ERR2815345,0.20065075921907788,0.46053702196908053,181
ERR2815348,0.18762781186091165,0.4577619773150499,359
ERR2815351,0.216806722689055,0.2588769611890999,255
ERR2848480,0.39306902172078606,0.4636846658212667,41421
ERR2848499,0.42115531705112824,0.49517589849330396,38119
ERR2848508,0.3932155499338351,0.49059528058695223,39763
ERR2848514,0.34704208476806536,0.3959931281214092,37856
ERR2848538,0.4444173531904642,0.5491573899142567,48626
ERR2848551,0.4357610100976562,0.5707557589591676,33484
ERR2848574,0.40702007063729345,0.4951168871704874,39253
ERR2855804,0.5844160735129219,0.9444667308973669,11161
ERR2855835,0.6516147369166897,0.9404932697965321,14853
ERR2863816,0.31601621895512877,0.3319006954653988,28830
ERR2863819,0.2859723417486223,0.29415320976851483,20907
ERR2863820,0.24456985763852535,0.27121490547556926,26026
ERR2863822,0.25017435325191295,0.28235823645168945,20813
ERR2863824,0.26168251645919455,0.3496019831136108,18227
ERR2863826,0.2422210561092301,0.2892545142261308,24690
ERR2889249,0.5986923670001353,0.68976913406225,26216
ERR2889250,0.6270489536272991,0.727974820472605,25011
ERR2889251,0.6306245576187646,0.7464993587501457,19968
ERR2889259,0.5899229638517635,0.6413274143733523,21862
ERR3083899,0.4130005333750076,0.4560095518115773,22395
ERR3155586,0.45971381185601046,0.47093628281747096,7198
ERR3155587,0.5510261119535245,0.5573401770523948,7088
ERR3155588,0.4658366345970346,0.47298591958194225,7384
ERR3155589,0.5639288738352595,0.5768604169543007,7392
ERR3155591,0.5532709602548613,0.5578853866652311,7799
ERR3155594,0.4606550540526933,0.47344671988892745,8409
ERR3155595,0.46283892834048845,0.4757404667733462,6882
ERR3155596,0.46638883855713337,0.4752575903283418,7604
ERR3155597,0.4576257953702076,0.4670072501453088,7125
ERR3219716,0.5475535642987956,0.5554721074811199,11461
ERR3219753,0.5878703574901206,0.6014528031157118,15659
ERR3219773,0.5635674432465594,0.5743656015037594,11518
ERR3261535,0.3331526526184722,0.9360822158165184,3264
ERR3261562,0.39930367504815056,0.9646487387211714,3389
ERR3261566,0.36841358768868915,0.9226696572948725,3072
ERR3273239,0.3238238777046201,0.9204891074613631,4070
ERR3273281,0.3383163520960893,0.9391777770903579,2666
ERR3273282,0.30415744157431657,0.9004127398689931,4357
ERR3273309,0.31600223894510404,0.9261132614718748,3571
ERR3274631,0.2589344045344998,0.35067994101054634,40003
ERR3285537,0.39051094890502064,0.6532129485319145,936
ERR3285549,0.5261430759132819,0.9693691795295041,1026
ERR3285591,0.5318965517241216,0.761218071642249,359
ERR3285619,0.6128865979381093,0.8996954174165859,521
ERR3339001,0.5710373483162582,0.809578526451257,10029
ERR3339027,0.36742637518645116,0.4432515803879825,18285
ERR3339029,0.4462972689069036,0.5944422135419836,12581
ERR3340879,0.44216557780783966,0.5382151197623094,13904
ERR3340889,0.7699324035248934,0.9057493143088383,7914
ERR3340890,0.7667480035490213,0.9456805633616557,6312
ERR3357521,0.9047103801484635,0.967957098114698,3392
ERR3357551,0.8569340839483992,0.9478580643445185,6253
ERR3357552,0.8251567505943863,0.9472348567951887,9112
ERR3357553,0.263292250009765,0.604141138464966,4418
ERR3357570,0.22516314516467395,0.6046583850931677,3986
ERR3357578,0.4523275175556329,0.7468974361563551,4112
ERR3357581,0.8365534889307688,0.9515826318331921,5116
ERR3357590,0.7706723768735523,0.9480057973082073,5933
ERR3357630,0.5266537838416516,0.833794557932489,13025
ERR3357634,0.8316546552248637,0.9663916149062822,6974
ERR3357635,0.3743734565629155,0.7980440890214783,11794
ERR3357638,0.8057633560237532,0.9577706129247718,8457
ERR3357640,0.6924992474616548,0.9412710892474592,8384
ERR3414573,0.7927889607543271,0.9330762736367316,8662
ERR3414585,0.787178013479325,0.956094462866729,10463
ERR3414592,0.8067175572514735,0.9475657965938272,9960
ERR3440690,0.5079223333773952,0.47190173049858797,18309
ERR3440694,0.526195432752031,0.5421011885787149,14700
ERR346236,0.9060367454068181,0.9329140461215933,66
ERR3589579,0.42919900188121757,0.6474322520050805,47569
ERR3592995,0.4859515071293504,0.9417262727655227,4143
ERR3593017,0.4739662201511609,0.9411092483771978,4108
ERR3593114,0.45838444016111957,0.9442529043050335,3740
ERR3593206,0.4457661517642789,0.9645373053520122,4815
ERR3593375,0.4711692530562178,0.7364217397216808,8449
ERR3593541,0.2601290586558125,0.345803121296724,18964
ERR3593583,0.3465553561674857,0.7519973100201749,11551
ERR3593715,0.6651643038596294,0.9360890557401403,2917
ERR3610816,0.3741656851196195,0.9708952700219076,6762
ERR3804376,0.34357793851808255,0.3488116451339639,68778
ERR3890099,0.4264984263758869,0.4427819145367948,32556
ERR3977099,0.18993710691823507,0.4637130801687764,145
ERR414481,0.8446427735558966,0.9587894744467834,6561
ERR4334735,0.34695204069098723,0.40104742724946024,58612
ERR4398704,0.6896070738128911,0.8987630185022069,19027
ERR4398706,0.6842287820206926,0.8836902468408511,20879
ERR4398708,0.6975294483428996,0.8619909641900483,26590
ERR4398710,0.6579287292849427,0.8580575052460745,24435
ERR4398711,0.6077203664872399,0.813142211650277,22367
ERR4398714,0.6218839200757575,0.8910978259706062,20428
ERR4398717,0.6949875518668459,0.8733040226157013,18796
ERR4398720,0.6275839827991612,0.8615035336747222,16696
ERR4398722,0.6575297442974676,0.8645281836888288,16342
ERR4398727,0.5689585390723855,0.9193556191565128,11583
ERR4398729,0.5825710215564809,0.8984046141503693,14737
ERR4398731,0.548836524028955,0.8604038060863302,17910
ERR4398735,0.6964512839312899,0.8449334933991299,25661
ERR4398738,0.6696638669891808,0.7812656017756425,19300
ERR4398740,0.5984904412973783,0.8849627950690386,16592
ERR4398741,0.6880601809708342,0.8507791529874377,26727
ERR4398744,0.6795966231101751,0.8363469858361086,30383
ERR4398745,0.6134846436378089,0.7670008549001321,37061
ERR4398751,0.6667475107659457,0.8913315713702487,22389
ERR4398752,0.6802052050778061,0.874807081537331,27619
ERR4398758,0.6692072084903413,0.8538083870502213,23048
ERR4398761,0.6764677238711682,0.8674935537863023,20568
ERR4398763,0.6642126173281026,0.7912975527654427,31197
ERR4398766,0.6600884062506571,0.8678931599105378,28992
ERR4398768,0.6658181856035202,0.8561951875648488,27893
ERR4398771,0.679463323866187,0.8893487540219878,21104
ERR4398772,0.6495762225227977,0.8588376033594224,30840
ERR4398774,0.6331573096160188,0.8471602947094197,22711
ERR4398775,0.6438527599521878,0.8590365249390183,24157
ERR4398778,0.6669026300343909,0.8423834335422389,23923
ERR4398780,0.6743213270279608,0.8200642163732321,29924
ERR4398782,0.6368866519934804,0.8788354376050646,20295
ERR4398784,0.6222064449961755,0.8093226290937774,20831
ERR4398786,0.6466463781250888,0.8760029549103205,18028
ERR4398788,0.6999241002280394,0.8671957378322881,26781
ERR4398794,0.6711734939123125,0.8226444918343292,32000
ERR4398796,0.688852852318597,0.8312224625824277,30769
ERR4398801,0.6859402514474997,0.8471988368352225,31376
ERR4398803,0.6554004140482196,0.8075577266732736,31545
ERR4398805,0.6644908804016955,0.8446591731620688,30253
ERR4398808,0.7200228612812485,0.8738518511396559,24068
ERR4398813,0.7383099764114625,0.8935816127613029,21105
ERR4398815,0.7243453112699203,0.8980737529167254,29191
ERR4398817,0.6361651709531724,0.9025388452220923,21703
ERR4398823,0.6921684746507759,0.9068530504283571,24048
ERR4398824,0.6955017500558132,0.8961090419209129,22193
ERR4398825,0.64468946726213,0.8876644755943187,19606
ERR4398828,0.6781410765458049,0.8432602538442963,17645
ERR4398832,0.627031956601086,0.9258465802858998,16462
ERR4404427,0.46005182007361883,0.46916542417901846,24013
ERR4404428,0.4384639460272477,0.44598979185245624,23945
ERR4404429,0.455879938828352,0.4635908065443653,23889
ERR4404430,0.4593862430239124,0.4677136664886767,24034
ERR4691775,0.2365943830470478,0.24346599662719215,65598
ERR4691814,0.2638449456029921,0.305798603622979,85417
ERR4702555,0.372814301580757,0.38471156753321956,45938
ERR478990,0.9442008425757356,0.9645277860994608,3034
ERR478991,0.9409603627909164,0.9636773808282543,3045
ERR478992,0.939344167819175,0.963023377116032,3021
ERR478993,0.9412812922138599,0.9632658823529412,2937
ERR479401,0.957499045228756,0.9760243335122563,1499
ERR479404,0.9585629270442141,0.9758391906982855,1439
ERR479563,0.9496743436512314,0.9801052182863559,2329
ERR480735,0.9434685799108704,0.9629406014605255,1535
ERR4869709,0.4080666645004277,0.5531911695349331,45448
ERR4869742,0.42773637716188806,0.5509879747333206,45114
ERR4869744,0.41243582254704464,0.4580546872080462,45470
ERR4869760,0.37849884411294976,0.5192013513140671,30283
ERR4869765,0.40801944911299637,0.49993997041122207,42182
ERR4869768,0.4124062505699556,0.5420812123756138,46665
ERR4869776,0.37860089290232035,0.49340155165953586,64377
ERR4869778,0.3808185521486404,0.5442224280808224,47810
ERR4869791,0.3663638197885804,0.4100917272204959,49747
ERR4869794,0.34909600428990945,0.3619513035781735,67600
ERR4869826,0.3513968951104388,0.4738323627621841,53757
ERR4869831,0.38443222551051687,0.5938499080393886,48256
ERR4869832,0.385694480989632,0.4843593646006414,39171
ERR4869841,0.3781364373606473,0.4609584166684702,53392
ERR505091,0.7610987791338287,0.9520483913282858,5593
ERR5083157,0.6538123208759277,0.9335249289192658,7226
ERR5083172,0.631733206590212,0.7893045303121469,5031
ERR5083173,0.7437258687256258,0.82353500761035,3185
ERR5083189,0.7997382198951308,0.8408108795119471,1872
ERR5083192,0.6862110227350926,0.7960619161757129,2907
ERR5083213,0.7563700005146132,0.8764608469363615,3952
ERR5083225,0.7277936962749387,0.8361918931057714,6618
ERR5083239,0.6715499560498619,0.7891796096192187,6244
ERR5083249,0.5563534738924816,0.6545950973626572,5925
ERR5083272,0.6461739382795599,0.8287381323300315,4726
ERR5083302,0.7838649460270765,0.836262971591081,2862
ERR5083305,0.7304970513898839,0.8426016729160658,2519
ERR5083322,0.7168729248413787,0.8608849419949087,3102
ERR5084074,0.8389760528488641,0.8329145728643216,313
ERR5084080,0.7741761210156264,0.8014209591474245,519
ERR5084145,0.8058510638297854,0.7628361858190709,157
ERR5084157,0.8966789667896671,0.8892307692307693,78
ERR5084188,0.851073762838438,0.9271551724137931,442
ERR5094847,0.29764340380332677,0.34978412049701724,8603
ERR5094848,0.3374929832890935,0.3860180957606078,5710
ERR5094849,0.27032422935625167,0.36898486651929946,5433
ERR5094850,0.37177087233202405,0.366214784298632,6530
ERR5094857,0.33070342205292647,0.4917891496729511,4861
ERR5094858,0.32205055919194947,0.497664967887388,11510
ERR5094860,0.3130256344815563,0.6464627098049905,18023
ERR5094862,0.32326786620395104,0.34760799210595167,22762
ERR5094863,0.2753139564619696,0.3329946604984976,16419
ERR5094864,0.21833917721917107,0.23909909473679578,16103
ERR5094868,0.4121808182907608,0.8969203702392812,17448
ERR5094878,0.17692484468098227,0.17996755253399258,30014
ERR5094879,0.2401741443939817,0.22793989129872436,26384
ERR5094881,0.4188229508668654,0.6131057386469944,14751
ERR5094886,0.2082377177876094,0.20182105880301002,35402
ERR5094887,0.22589623020618868,0.237365412436467,27539
ERR5094889,0.36154201292692967,0.4584723820483314,13529
ERR5094890,0.1942088593342507,0.21352076532129527,25893
ERR5094891,0.2901348638033816,0.382191227692807,19291
ERR5094892,0.4034353862577964,0.28944438999997485,15150
ERR5094894,0.31583024877286553,0.7922579985558829,6831
ERR5094895,0.3800226372378738,0.7726829459118865,8899
ERR5094898,0.4034505640345055,0.48656892649808126,410
ERR5094899,0.42356287261340014,0.4905770893114117,8549
ERR5094901,0.30622696411226624,0.6357279376382889,46664
ERR5094904,0.2658392020244029,0.41921489752748203,25274
ERR5094905,0.3194830242864173,0.40392558229311815,30172
ERR5214467,0.5043628126256985,0.546752025669068,66675
ERR5378051,0.4418219822328236,0.4361355603298912,3585
ERR5385020,0.4881516587672724,0.5332719931080154,48059
ERR5385022,0.48396528214775175,0.5689990360329795,43795
ERR5385024,0.49409023144012987,0.6145167779834232,46706
ERR5385027,0.47842658299758667,0.581405419340805,50350
ERR5455145,0.8784292630446054,0.9619454561096613,971
ERR575691,0.32935662547923794,0.9801518215656966,1052
ERR576944,0.24619279300629607,0.8638565402897986,4894
ERR576945,0.25470741985376205,0.8723406032560121,3797
ERR5866883,0.41484800869049526,0.4322401170490101,38537
ERR5916838,0.7842696629213357,0.8285933897002306,184
ERR5916852,0.7138274191435379,0.8596195806849445,2252
ERR5916864,0.7417565673186198,0.8671671960727693,2328
ERR5916867,0.804413360665549,0.8780821917808219,1292
ERR5916870,0.7702356345596773,0.8765696784073507,1750
ERR5916991,0.7862318840579572,0.8346601347213717,215
ERR5917005,0.6957944962272407,0.8594884930040523,2627
ERR5917017,0.7264223672712863,0.8651391025907598,2693
ERR5917020,0.8015873015871974,0.882368703108253,1434
ERR5917037,0.5833043780401255,0.7531267881958637,1941
ERR594327,0.3407757310272857,0.36637591586502516,21045
ERR594393,0.3148936170209496,0.32457921878079954,23453
ERR594409,0.44630278466134926,0.3495946287455006,14332
ERR5947604,0.7528924921878883,0.9602817004597323,4317
ERR5947809,0.777097799223027,0.9645639126548333,4019
ERR5954399,0.4303818925685163,0.4857089153717068,49837
ERR5954416,0.41098263603963076,0.4679490551590711,47110
ERR5954425,0.4191995333598741,0.4477164508180016,36252
ERR5954451,0.43022332425722204,0.5210424158825558,38567
ERR5954456,0.4176951619932365,0.5303848558922176,36076
ERR5954489,0.38742313877577295,0.5059766515879508,34834
ERR598947,0.3870799676785209,0.6034213187513634,76099
ERR599030,0.4273550235017558,0.6650074678799465,74510
ERR599131,0.4631264386750178,0.6149455452040414,33767
ERR599277,0.24910941914358642,0.26098479977246125,71631
ERR6614656,0.35561119947237285,0.39850204488940694,44523
ERR6760079,0.7810207812827117,0.9440699775825161,13719
ERR676904,0.49105461393590166,0.49888724035608306,769
ERR732785,0.6959041879385999,0.93806101910863,7624
ERR738544,0.48309086666892026,0.5756583574444326,34278
ERR738545,0.48027013578786526,0.5717285501216736,34461
ERR738546,0.482123685994221,0.5749655184157202,34721
ERR738547,0.45817218959427025,0.5643679111112611,40479
ERR738548,0.46579108336894626,0.5606249203203412,33322
ERR738549,0.4721695399235299,0.5662333334115665,32696
ERR7438499,0.36085127812941215,0.7626496947071325,18040
ERR748018,0.9663297363747807,0.9607579526808872,1015
ERR748020,0.9696386866327152,0.9622534305317324,992
ERR748304,0.9867216117216011,0.9782971619365609,213
ERR748305,0.9847806624887938,0.9711538461538461,232
ERR748306,0.9819542253521041,0.973539851565021,222
ERR770997,0.4997096586873162,0.5750924176456091,6304
ERR771014,0.5035278306638187,0.5723515160414067,6045
ERR771018,0.5706489875070827,0.6249242683665674,5530
ERR771061,0.4287478389724178,0.46001530221882175,3903
ERR771068,0.501412040225915,0.557912874912498,5970
ERR864206,0.5863254392662763,0.7242332568328813,6326
ERR864208,0.6073935284319636,0.7133418185901995,6507
ERR864210,0.6182180851060558,0.7191761332545363,5546
ERR8958875,0.9221138868052129,0.9558807639612228,4819
ERR8958876,0.8523268423778525,0.9710325991677201,4307
ERR8960470,0.9374154352264744,0.9721198670251865,2957
ERR911316,0.48929370405828554,0.49143121815655394,5657
ERR911358,0.4779349726694678,0.48510696064346076,18365
ERR911367,0.4856083224478951,0.489974293059126,10793
ERR912059,0.8593849416749606,0.9652017774664805,7599
ERR912169,0.8398416064775527,0.9654426663767285,7204
ERR9456920,0.46149532710270696,0.4754234473596812,1596
ERR9456921,0.5099223468507101,0.5431506849315069,271
ERR9465699,0.5832812139960872,0.8809524588474505,22255
ERR9465701,0.6730130732513863,0.9126847196408164,15868
ERR9465706,0.6651365831071853,0.899537334987604,17861
ERR9465707,0.6115767194563877,0.8912927749436078,21233
ERR9465708,0.6351681593151409,0.89854186606669,17153
ERR9465722,0.4916427135784805,0.784570790367079,27312
ERR9465726,0.5842899200514569,0.890477521807202,18201
ERR9581643,0.5360220180144604,0.5893770434630978,43233
ERR969466,0.3992032766648019,0.938493302199828,3938
ERR969468,0.5083846925611739,0.9358782265204658,1376
ERR969476,0.43034105534082784,0.9456743227185744,2976
ERR969482,0.5493153059455559,0.9386752136752137,1202
ERR969491,0.7413734198838201,0.9782743489459125,350
ERR969518,0.7656822344321497,0.8977329024039256,2151
SRR1023996,0.31668594425809704,0.5661323557401875,9873
SRR1024012,0.26033249950132076,0.6925811965811965,7291
SRR1024013,0.33307866170031014,0.45278450363196127,6089
SRR1024014,0.29158311345640403,0.4151912235258266,7161
SRR10484890,0.2659318001579307,0.2927222450455385,11771
SRR10484996,0.22893809876337487,0.3218027170627317,8035
SRR10527383,0.5075862518533172,0.729442856235309,37617
SRR10527384,0.632987690254602,0.901534136631356,14702
SRR10527385,0.46036165395720235,0.5982891185905596,50565
SRR10527390,0.49209176948714733,0.751429735802836,36220
SRR10527391,0.44495928536674156,0.9082756109492784,15105
SRR10527392,0.48635530372404967,0.7140948861232941,31574
SRR10527394,0.4991584257182976,0.7580746397110013,31214
SRR10527395,0.5004968387940762,0.7446029264874796,30578
SRR10527396,0.6027929344300125,0.9175324216403407,24781
SRR10810005,0.48984426916286805,0.929908153150755,6420
SRR10810007,0.4359613710121874,0.9159288775191422,4959
SRR10810008,0.29049999999977016,0.9170184914288277,5464
SRR10810010,0.3205259368720988,0.9266775483734891,5206
SRR10810012,0.3193238147691294,0.9484887824212461,4955
SRR10810014,0.37016168544804645,0.9405129173299465,4317
SRR10810015,0.36581835725437273,0.8757740933853,6779
SRR10810017,0.3685674058427345,0.9283602232991841,5758
SRR10810018,0.4245576893996066,0.9323304944143347,6236
SRR10810019,0.3647667794452205,0.8907851227133453,6872
SRR10810020,0.43664238008471495,0.918661913628184,6629
SRR10810021,0.3135735456914336,0.8615476664087536,5506
SRR10810022,0.42224311758855204,0.9012986326746922,7828
SRR10810024,0.47079936562677754,0.9205697235531775,7018
SRR10810026,0.3388690525616149,0.8986855085988534,7693
SRR10810028,0.43612374612123983,0.9187953934931847,6638
SRR10810029,0.4521052492113063,0.9149680218196914,6919
SRR10810030,0.44257024924569793,0.8818362157981029,5405
SRR10810032,0.39620221596752747,0.9373082714329242,5162
SRR10810033,0.4728482215582101,0.9149468062914599,5419
SRR10810034,0.5345050552549955,0.9300709122282033,3199
SRR10810035,0.48170235836264597,0.9051787118518764,4954
SRR10810036,0.41779712170762084,0.9243909088589337,6022
SRR10810037,0.42184673275913653,0.929508947254593,5318
SRR10810038,0.4017479052161001,0.9185956329384117,6447
SRR10810040,0.4326880495982256,0.9246924198590666,5999
SRR10810041,0.49507335230964133,0.9246122722333842,6779
SRR10914154,0.3777830626703508,0.8964209569031296,16441
SRR10914156,0.37608522220617613,0.9166496788373654,8772
SRR10914157,0.371682067517335,0.8205342314422136,11230
SRR10914158,0.38731086345814897,0.8196340691945126,16544
SRR10914160,0.37874971376135746,0.8035094257140503,16967
SRR10914161,0.36526121852556137,0.933217583548811,9335
SRR10914163,0.38616432999994277,0.9099882932553249,13540
SRR10914164,0.37132251855851867,0.8167369261839591,12847
SRR10914165,0.36320627716361964,0.8546146401585212,10555
SRR11086695,0.48320158915507916,0.5493485591661558,56258
SRR11092501,0.5619222412079303,0.5874827964091078,36459
SRR11267042,0.4343584043470852,0.8985841072742436,9265
SRR11267043,0.4529430511628731,0.9355594641388656,8157
SRR11267046,0.4435664019618386,0.9112630674309294,13950
SRR11267047,0.4206997084545741,0.8934509770806781,12910
SRR11267048,0.4263427487868753,0.9185861722073868,15123
SRR11267049,0.41458290842268347,0.9053582253549415,17547
SRR11267050,0.4195498232255045,0.9058604269586774,17310
SRR11267051,0.42910379289378386,0.922463944347534,13303
SRR11267054,0.4423639279308388,0.9316785684456694,8523
SRR11267056,0.40942405396437415,0.916147812086073,12455
SRR11267057,0.4397478242623869,0.9115776478896974,13547
SRR11267059,0.45031694839854103,0.922036796605339,13137
SRR11267062,0.45986367031821096,0.8716064605661556,21369
SRR11267063,0.45935332838194115,0.8808639482869396,13854
SRR11267064,0.47996361614950167,0.8912152495843483,13885
SRR11267065,0.44279183855419274,0.9318716599551345,8932
SRR11267066,0.44168267772224906,0.9266331120154209,9833
SRR11267068,0.40763658805907366,0.9057002789405351,12507
SRR11267070,0.4008801156721708,0.9083529076319399,15435
SRR11267072,0.4101948602088078,0.9150032317444238,12830
SRR11267074,0.40867730638884925,0.9165307080538628,13717
SRR11267075,0.39564561557988076,0.9078509083000698,14193
SRR11267077,0.44540309221381313,0.9272454966875331,8628
SRR11267079,0.43377018719466637,0.8827389117512574,9469
SRR11267081,0.4189224074342766,0.87688278451147,10150
SRR1145913,0.4188129899215016,0.9500675960195918,2358
SRR11489788,0.6645920973378133,0.8639224510427367,27581
SRR11551369,0.5350501312957889,0.842181519820731,24685
SRR1158966,0.4171241367097511,0.9480682188507079,2557
SRR1161016,0.4203511931560377,0.9488375828733315,2497
SRR1161349,0.42683151873033814,0.9500445373635353,2475
SRR1162581,0.46418128654965113,0.747359282303574,627
SRR1166572,0.44179479133975014,0.7189825463401435,738
SRR1166591,0.449266113592825,0.7248160535117056,752
SRR11788653,0.4080892417190721,0.7275642813319203,3469
SRR12097446,0.3561155089743985,0.38251081988585117,10353
SRR12180935,0.36091951748081585,0.5220459341978297,18448
SRR12180936,0.3275268141000923,0.4771733995317531,23640
SRR12180940,0.3106021885086225,0.3696519912066069,26315
SRR12180947,0.32724501839066433,0.4557314469380571,27247
SRR12180949,0.39741781593382786,0.47183957386197345,19152
SRR12180951,0.3429745035604137,0.39139589338282743,20803
SRR12180952,0.409313836790913,0.4578356440763927,17203
SRR12180953,0.3356221952058824,0.4009796054518209,22944
SRR12180956,0.39210138198421673,0.4782470266686698,17602
SRR12180958,0.3540682768853738,0.34583728541754266,19118
SRR12180959,0.3521934249429533,0.4769265422938308,23658
SRR12180962,0.3922166550636398,0.4596273487613999,18204
SRR12180964,0.416682691763292,0.469683729235431,16370
SRR12180969,0.3539531352446583,0.4196097155266684,19970
SRR12180970,0.36607492750198517,0.47851289402486336,18213
SRR12180971,0.35492565226130607,0.3868015104723817,19921
SRR12180972,0.40449092586868113,0.4476314853397022,18109
SRR12180973,0.3474822171739712,0.40673627324334255,21221
SRR12180975,0.3921856672701034,0.45113769492623595,17118
SRR12180976,0.3769316909282213,0.3980216745743076,16210
SRR12180977,0.3375075197587389,0.438775420448948,24278
SRR12180978,0.3973470203966201,0.5388541076269372,17119
SRR12180979,0.3734956745909684,0.4010015631027853,17963
SRR12180980,0.3848841572077949,0.43275466152291725,16318
SRR12180983,0.41469119954287315,0.43775178989440416,14365
SRR12180986,0.38878954607876987,0.4655264904798881,16411
SRR12180988,0.3923324309934811,0.4805306027768036,16520
SRR12180989,0.3770623942676448,0.5010177402092105,18863
SRR12180991,0.401949541283526,0.5598816268694471,15271
SRR12180992,0.4225831399834177,0.5157351420182529,14145
SRR12180994,0.35617543460880363,0.4834817392401337,16403
SRR12180995,0.4448784284330144,0.5466792088693274,13715
SRR12180997,0.41137526331500895,0.5455915785566627,14866
SRR12180999,0.3969209607445046,0.431023890224337,17611
SRR12181001,0.3926766245828189,0.4035567746754532,16935
SRR12181003,0.39511132223541573,0.6241603605325464,17874
SRR12181004,0.37778686290455316,0.4596343004105942,14450
SRR12181005,0.4080695888692351,0.5573804377736408,14036
SRR12181007,0.40474681497691123,0.5875070040694351,14877
SRR12181009,0.39209549457597925,0.5412718040812364,16115
SRR12181010,0.4378781441806736,0.6614376050508838,13472
SRR12181012,0.3984333296085286,0.48740687969439955,15707
SRR12181013,0.38920799866426486,0.45404481371521394,16473
SRR12181014,0.374327537915641,0.48040259962527926,17975
SRR12181015,0.36589151771032197,0.4387957531991993,19435
SRR12181016,0.3638845639338868,0.3994696196742075,17666
SRR12181017,0.3693743693237348,0.41109625155417745,18421
SRR12181018,0.3825247467770534,0.5116466452433843,14077
SRR12181021,0.3922936212889957,0.4807100968692201,16492
SRR12181022,0.4153556080649554,0.4995358045138563,16505
SRR12181024,0.4074399966073043,0.4983138907716247,18030
SRR12181025,0.37741946084387806,0.4462504721872263,17412
SRR12181026,0.388745508830319,0.45215933501222144,25100
SRR12181027,0.3898114147673644,0.4684153072114652,17368
SRR12181029,0.4022797736357495,0.4872761520457965,16926
SRR12181033,0.37693940991972574,0.4738907438295056,24078
SRR12181034,0.41312674926178233,0.48402313662465946,19031
SRR12181035,0.3813936059679625,0.4846628220325427,21675
SRR12181037,0.37862398869003333,0.3961730122722462,15451
SRR12181038,0.34148498937371563,0.3704451364311206,17294
SRR12181040,0.3562118240402335,0.3539380933122861,16865
SRR12181041,0.4066272032797985,0.45304162276247134,16315
SRR12181043,0.353659886418331,0.4571394268157248,20639
SRR12181045,0.36029458795119546,0.5475948562641225,19960
SRR12181046,0.374581390767222,0.4830709472794403,21648
SRR12181048,0.33669053042594965,0.430211392986115,21199
SRR12181052,0.3890732370076606,0.4645526215805471,15091
SRR12181053,0.3692891827171036,0.47540759241082853,19365
SRR12181055,0.39245625307044707,0.5144359356075898,15888
SRR12181056,0.3602348764165035,0.43790256700591773,19599
SRR12181057,0.38264249497412794,0.4794445349936434,18430
SRR12181058,0.4462152608479001,0.5626949437937289,13332
SRR12203209,0.5916649558611685,0.7732175400751292,3652
SRR12203214,0.476386641164799,0.6493919256126711,6637
SRR12270101,0.6708733386438943,0.9256585597618592,5734
SRR12270104,0.5484406376787395,0.9463299059439257,8028
SRR12270110,0.4724404070759927,0.8248443887934007,9287
SRR12270114,0.5914636975177261,0.9245766298301059,9278
SRR12270116,0.4934251918956407,0.8971847682332827,8792
SRR12270122,0.5327590268195339,0.8581382933887781,7819
SRR12272117,0.7526850414077267,0.9357063025731858,3692
SRR12272121,0.6484228117817395,0.8917149803628203,2116
SRR12272126,0.798051893525852,0.8931068931068931,1351
SRR12272129,0.7245317880237871,0.9201597206894476,1559
SRR12272140,0.8705332600329517,0.9414931801866475,1491
SRR12272146,0.7940231811199208,0.9166666666666666,1768
SRR12272150,0.6233187626091439,0.8666159163854826,1862
SRR12272153,0.6884455370649247,0.9006741804333281,1430
SRR12272156,0.8539506614229277,0.9273732581163373,1163
SRR12272167,0.8643166357451146,0.9509938792192516,1389
SRR12272188,0.849052746354003,0.9315232581353564,1586
SRR12272195,0.7261704277534204,0.7630805408583187,483
SRR12272206,0.703556684661639,0.8691364314567488,2427
SRR12272211,0.5905583571297599,0.8621071732532558,2473
SRR12272213,0.8289998102105518,0.9312461538461538,2084
SRR12272217,0.6574704219452225,0.7868738508453293,2530
SRR12272235,0.7368272951107175,0.9210439032905647,1787
SRR12358625,0.25960449088924475,0.73830507869766,82667
SRR12377472,0.6963031164301485,0.9203839087253151,6941
SRR12456161,0.6221989342010921,0.9161147961486784,8568
SRR12456163,0.5286279103818534,0.9322756709995038,8356
SRR12456168,0.5567998684422942,0.9222512625082155,11359
SRR12456169,0.5749932856402711,0.9104589626572045,14535
SRR12479732,0.44753589192234683,0.549333835458885,18018
SRR12479754,0.37761482531136703,0.5164416954952051,24292
